Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
20,2,200,493,Gemini-1.5-Pro,0.1,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
30,2,200,493,Gemini-1.5-Pro,0.15,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
20,3,2000,493,Gemini-1.5-Pro,0.01,1,March
200,3,2000,493,Gemini-1.5-Pro,0.1,1,March
1,3,2000,493,Gemini-1.5-Pro,0.0005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
100,4,20000,493,Gemini-1.5-Pro,0.005,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
100,5,200000,493,Gemini-1.5-Pro,0.0005,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
100,5,200000,493,Gemini-1.5-Pro,0.0005,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
100,5,200000,493,Gemini-1.5-Pro,0.0005,1,March
1,5,200000,493,Gemini-1.5-Pro,5e-06,1,March
1,6,20,493,GPT-3.5,0.05,1,March
1,6,20,493,GPT-3.5,0.05,1,March
0,6,20,493,GPT-3.5,0.0,1,March
