Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
5,6,20,0,Deepseek-Reasoner,0.25,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
8,6,20,0,Deepseek-Reasoner,0.4,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
4,6,20,0,Deepseek-Reasoner,0.2,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
5,6,20,0,Deepseek-Reasoner,0.25,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
5,6,20,0,Deepseek-Reasoner,0.25,1,February,2,1
5,6,20,0,Deepseek-Reasoner,0.25,1,February,2,1
5,6,20,0,Deepseek-Reasoner,0.25,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
1,6,20,0,Deepseek-Reasoner,0.05,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
40,7,200,0,Deepseek-Reasoner,0.2,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
10,7,200,0,Deepseek-Reasoner,0.05,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
40,7,200,0,Deepseek-Reasoner,0.2,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
40,7,200,0,Deepseek-Reasoner,0.2,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
10,7,200,0,Deepseek-Reasoner,0.05,1,February,2,1
10,7,200,0,Deepseek-Reasoner,0.05,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
40,7,200,0,Deepseek-Reasoner,0.2,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
10,7,200,0,Deepseek-Reasoner,0.05,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1,7,200,0,Deepseek-Reasoner,0.005,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
50,7,200,0,Deepseek-Reasoner,0.25,1,February,2,1
20,7,200,0,Deepseek-Reasoner,0.1,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
800,8,2000,0,Deepseek-Reasoner,0.4,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
400,8,2000,0,Deepseek-Reasoner,0.2,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
400,8,2000,0,Deepseek-Reasoner,0.2,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
600,8,2000,0,Deepseek-Reasoner,0.3,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
100,8,2000,0,Deepseek-Reasoner,0.05,1,February,2,1
200,8,2000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
400,8,2000,0,Deepseek-Reasoner,0.2,1,February,2,1
500,8,2000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,8,2000,0,Deepseek-Reasoner,0.0005,1,February,2,1
1000,8,2000,0,Deepseek-Reasoner,0.5,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
8000,9,20000,0,Deepseek-Reasoner,0.4,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
2000,9,20000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
4000,9,20000,0,Deepseek-Reasoner,0.2,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
2000,9,20000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
2000,9,20000,0,Deepseek-Reasoner,0.1,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
8000,9,20000,0,Deepseek-Reasoner,0.4,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
8000,9,20000,0,Deepseek-Reasoner,0.4,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
10000,9,20000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,9,20000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
8000,9,20000,0,Deepseek-Reasoner,0.4,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
4000,9,20000,0,Deepseek-Reasoner,0.2,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
8000,9,20000,0,Deepseek-Reasoner,0.4,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
2000,9,20000,0,Deepseek-Reasoner,0.1,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
4000,9,20000,0,Deepseek-Reasoner,0.2,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1000,9,20000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,9,20000,0,Deepseek-Reasoner,5e-05,1,February,2,1
5000,9,20000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
80000,10,200000,0,Deepseek-Reasoner,0.4,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
80000,10,200000,0,Deepseek-Reasoner,0.4,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
20000,10,200000,0,Deepseek-Reasoner,0.1,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
40000,10,200000,0,Deepseek-Reasoner,0.2,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
50000,10,200000,0,Deepseek-Reasoner,0.25,1,February,2,1
1,10,200000,0,Deepseek-Reasoner,5e-06,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
10000,10,200000,0,Deepseek-Reasoner,0.05,1,February,2,1
100000,10,200000,0,Deepseek-Reasoner,0.5,1,February,2,1
